Date,Amazon_Open,Amazon_High,Amazon_Low,Amazon_Close,Amazon_Adj Close,Amazon_Volume,Apple_Open,Apple_High,Apple_Low,Apple_Close,Apple_Adj Close,Apple_Volume,Facebook_Open,Facebook_High,Facebook_Low,Facebook_Close,Facebook_Adj Close,Facebook_Volume,Google_Open,Google_High,Google_Low,Google_Close,Google_Adj Close,Google_Volume,Microsoft_Open,Microsoft_High,Microsoft_Low,Microsoft_Close,Microsoft_Adj Close,Microsoft_Volume,Netflix_Open,Netflix_High,Netflix_Low,Netflix_Close,Netflix_Adj Close,Netflix_Volume,Tesla_Open,Tesla_High,Tesla_Low,Tesla_Close,Tesla_Adj Close,Tesla_Volume,Uber_Open,Uber_High,Uber_Low,Uber_Close,Uber_Adj Close,Uber_Volume,Walmart_Open,Walmart_High,Walmart_Low,Walmart_Close,Walmart_Adj Close,Walmart_Volume,Zoom_Open,Zoom_High,Zoom_Low,Zoom_Close,Zoom_Adj Close,Zoom_Volume
2020-12-02,3221.649902,3232.0,3173.26001,3203.530029,3203.530029,3129300,122.019997,123.370003,120.889999,123.080002,122.32589,89004200,285.359985,291.779999,280.829987,287.519989,287.519989,17361600,1798.099976,1835.650024,1789.473022,1827.949951,1827.949951,1222000,214.880005,215.470001,212.800003,215.369995,213.579712,23724500,501.619995,506.799988,493.5,503.380005,503.380005,3028400,556.440002,571.539978,541.210022,568.820007,568.820007,47775700,49.259998,53.450001,48.529999,53.09,53.09,30381500,152.0,152.619995,149.529999,150.520004,147.624222,7849000,399.0,424.549988,394.570007,412.859985,412.859985,10962800
2020-12-03,3205.459961,3228.639893,3181.310059,3186.72998,3186.72998,2892000,123.519997,123.779999,122.209999,122.940002,122.186752,78967600,286.25,286.649994,281.070007,281.850006,281.850006,12921700,1824.01001,1847.199951,1822.650024,1826.77002,1826.77002,1227300,214.610001,216.380005,213.649994,214.240005,212.459122,25120900,502.98999,508.769989,496.040009,497.519989,497.519989,2826100,590.02002,598.969971,582.429993,593.380005,593.380005,42552000,53.299999,53.490002,52.119999,52.52,52.52,13122400,150.279999,150.279999,148.389999,149.300003,146.427689,8575300,413.0,419.170013,405.019989,413.540009,413.540009,6306700
2020-12-04,3198.209961,3198.209961,3158.76001,3162.580078,3162.580078,2913600,122.599998,122.860001,121.519997,122.25,121.500977,78260400,280.299988,283.459991,279.299988,279.700012,279.700012,10880300,1824.52002,1833.160034,1816.98999,1827.98999,1827.98999,1378200,214.220001,215.380005,213.179993,214.360001,212.57811,24666000,497.5,504.5,493.640015,498.309998,498.309998,3666200,591.01001,599.039978,585.5,599.039978,599.039978,29401300,52.709999,54.860001,52.709999,54.860001,54.860001,22207900,149.509995,149.509995,147.580002,148.910004,146.045181,6963100,409.26001,418.880005,408.186005,410.01001,410.01001,4447300
2020-12-07,3156.47998,3180.76001,3141.689941,3158.0,3158.0,2751300,122.309998,124.57,122.25,123.75,122.991783,86712000,279.190002,288.48999,278.200012,285.579987,285.579987,13007700,1819.0,1832.369995,1805.780029,1819.47998,1819.47998,1320900,214.369995,215.539993,212.990005,214.289993,212.508682,24620000,500.01001,517.76001,497.769989,515.780029,515.780029,4289300,604.919983,648.789978,603.049988,641.76001,641.76001,56309700,54.59,54.869999,53.650002,53.799999,53.799999,13764400,148.460007,148.990005,147.160004,148.110001,145.26059,6159700,411.0,416.799988,405.45401,407.850006,407.850006,4427300
2020-12-08,3158.899902,3184.129883,3120.02002,3177.290039,3177.290039,3286300,124.370003,124.980003,123.089996,124.379997,123.61792,82225500,286.01001,286.429993,281.549988,283.399994,283.399994,10747700,1810.099976,1821.900024,1796.204956,1818.550049,1818.550049,1096300,213.970001,216.949997,212.889999,216.009995,214.214386,23284100,517.900024,521.48999,505.549988,512.659973,512.659973,4229000,625.51001,651.280029,618.5,649.880005,649.880005,64265000,52.400002,54.220001,52.349998,53.009998,53.009998,26167300,147.360001,149.850006,147.179993,149.449997,146.574799,6905500,408.869995,419.5,406.75,412.0,412.0,5319400
2020-12-09,3167.889893,3174.429932,3088.0,3104.199951,3104.199951,4100800,124.529999,125.949997,121.0,121.779999,121.033852,115089200,283.660004,287.630005,271.75,277.920013,277.920013,25189700,1812.01001,1834.27002,1767.810059,1784.130005,1784.130005,1507600,215.160004,215.229996,211.210007,211.800003,210.039383,32440600,510.529999,514.5,491.290009,493.600006,493.600006,4178800,653.690002,654.320007,588.0,604.47998,604.47998,71291200,53.98,56.02,53.060001,53.790001,53.790001,46777900,150.0,150.0,147.889999,148.270004,145.417496,6713200,406.747986,409.98999,381.5,385.359985,385.359985,8956700
2020-12-10,3088.98999,3142.100098,3076.0,3101.48999,3101.48999,3030200,120.5,123.870003,120.150002,123.239998,122.484909,81312200,275.540009,278.730011,271.859985,277.119995,277.119995,20065100,1769.800049,1781.310059,1740.319946,1775.329956,1775.329956,1362800,211.770004,213.080002,210.360001,210.520004,208.770035,26733300,494.559998,503.769989,492.910004,501.089996,501.089996,3018200,574.369995,627.75,566.340027,627.070007,627.070007,67083200,52.330002,54.619999,51.299999,54.349998,54.349998,20207700,147.75,148.149994,146.570007,147.039993,144.738297,6884100,382.730011,399.0,380.269989,397.959991,397.959991,4572100
2020-12-11,3096.659912,3118.669922,3072.820068,3116.419922,3116.419922,3064700,122.43,122.760002,120.550003,122.410004,121.659996,86939800,274.529999,276.480011,270.25,273.549988,273.549988,14391400,1763.060059,1784.449951,1760.0,1781.77002,1781.77002,1220700,210.050003,213.320007,209.110001,213.259995,211.487244,30979400,495.0,503.339996,494.850006,503.220001,503.220001,3210900,615.01001,624.0,596.799988,609.98999,609.98999,46475000,54.470001,55.025002,52.330002,52.630001,52.630001,16817900,146.919998,147.509995,145.940002,147.0,144.698944,5620300,395.350006,397.338989,384.614014,397.01001,397.01001,4677400
2020-12-14,3143.0,3190.469971,3126.0,3156.969971,3156.969971,4155800,122.599998,123.349998,121.540001,121.779999,121.033852,79184500,273.369995,277.220001,271.559998,274.190002,274.190002,16376900,1775.0,1797.390015,1757.214966,1760.060059,1760.060059,1600200,213.100006,216.210007,212.880005,214.199997,212.419449,28798400,505.440002,524.159973,501.179993,522.419983,522.419983,5770400,619.0,642.75,610.200012,639.830017,639.830017,52040600,53.27,53.439999,51.240002,51.459999,51.459999,19048500,147.699997,147.720001,145.399994,145.649994,143.370041,8362700,388.950012,396.75,376.679993,395.98999,395.98999,6820100
2020-12-15,3181.01001,3188.5,3130.48999,3165.120117,3165.120117,3319500,124.339996,127.900002,124.129997,127.879997,127.096466,157243700,274.829987,276.079987,267.470001,275.549988,275.549988,23979500,1764.420044,1771.420044,1749.949951,1767.77002,1767.77002,1482300,215.169998,215.419998,212.240005,214.130005,212.350021,27000600,518.5,524.700012,513.559998,519.780029,519.780029,3394900,643.280029,646.900024,623.799988,633.25,633.25,45071500,52.119999,52.825001,50.869999,51.0,51.0,17504700,145.520004,146.360001,144.860001,145.580002,143.301163,10623800,398.505005,410.320007,395.079987,399.429993,399.429993,5144700
2020-12-16,3176.01001,3247.0,3163.679932,3240.959961,3240.959961,4427600,127.410004,128.369995,126.559998,127.809998,127.026901,98208600,274.76001,277.859985,272.51001,275.670013,275.670013,15885000,1772.880005,1773.0,1756.079956,1763.0,1763.0,1513500,214.75,220.110001,214.720001,219.279999,217.457199,35023300,520.109985,527.380005,517.690002,524.830017,524.830017,3682400,628.22998,632.5,605.0,622.77002,622.77002,42095800,51.18,51.68,50.290001,50.490002,50.490002,19577800,146.240005,146.889999,145.080002,145.429993,143.153488,8550300,400.485992,406.558014,393.459991,404.0,404.0,4158500
2020-12-17,3250.0,3263.51001,3221.0,3236.080078,3236.080078,3474300,128.899994,129.580002,128.039993,128.699997,127.911438,94359800,277.070007,280.440002,273.609985,274.480011,274.480011,16377800,1768.51001,1771.784058,1738.660034,1747.900024,1747.900024,1624700,219.869995,220.889999,217.919998,219.419998,217.596039,32515800,529.0,535.48999,526.440002,532.900024,532.900024,3193400,628.190002,658.820007,619.5,655.900024,655.900024,56270100,50.59,51.299999,50.169998,50.630001,50.630001,19688300,146.059998,146.440002,145.149994,146.100006,143.813019,10226500,408.720001,409.029999,399.559998,401.619995,401.619995,3792500
2020-12-18,3243.98999,3249.419922,3171.600098,3201.649902,3201.649902,5995700,128.960007,129.100006,126.120003,126.660004,125.883957,192541500,275.769989,278.0,271.140015,276.399994,276.399994,26693200,1754.180054,1755.109985,1720.219971,1731.01001,1731.01001,4016400,218.589996,219.690002,216.020004,218.589996,216.772934,63354900,533.200012,536.369995,526.02002,534.450012,534.450012,4502700,668.900024,695.0,628.539978,695.0,695.0,222126200,50.810001,50.950001,49.52,50.619999,50.619999,24355200,146.619995,147.179993,145.160004,145.949997,143.665375,13794700,403.799988,408.109985,398.25,406.01001,406.01001,6174800
2020-12-21,3200.01001,3226.969971,3166.0,3206.179932,3206.179932,3836800,125.019997,128.309998,123.449997,128.229996,127.444328,121251600,272.980011,274.670013,267.790009,272.790009,272.790009,16553700,1713.51001,1740.849976,1699.0,1739.369995,1739.369995,1828400,217.550003,224.0,217.279999,222.589996,220.7397,37181900,530.049988,532.619995,521.150024,528.909973,528.909973,3894000,666.23999,668.5,646.070007,649.859985,649.859985,58045300,49.0,52.349998,48.790001,51.799999,51.799999,23562900,145.5,146.669998,145.059998,145.970001,143.685043,8517700,418.070007,427.759003,404.579987,408.970001,408.970001,8557400
2020-12-22,3202.840088,3222.0,3180.080078,3206.52002,3206.52002,2369400,131.610001,134.410004,129.649994,131.880005,131.07196,168904800,271.5,271.5,264.630005,267.089996,267.089996,17312900,1734.430054,1737.405029,1712.574951,1723.5,1723.5,936700,222.690002,225.630005,221.850006,223.940002,222.078476,22612200,527.690002,530.400024,520.5,527.330017,527.330017,1906600,648.0,649.880005,614.22998,640.340027,640.340027,51716000,52.110001,54.360001,51.919998,53.779999,53.779999,23871800,145.149994,146.229996,143.139999,144.199997,141.942749,12533000,408.5,413.5,396.5,409.0,409.0,4211000
2020-12-23,3205.0,3210.129883,3184.169922,3185.27002,3185.27002,2093800,132.160004,132.429993,130.779999,130.960007,130.157608,88223700,266.890015,272.170013,266.230011,268.109985,268.109985,14329000,1728.109985,1747.98999,1725.040039,1732.380005,1732.380005,1033800,223.110001,223.559998,220.800003,221.020004,219.182739,18699600,524.76001,526.320007,514.200012,514.47998,514.47998,2393200,632.200012,651.5,622.570007,645.97998,645.97998,33173000,53.799999,54.09,52.990002,53.709999,53.709999,12671100,143.539993,144.220001,142.300003,143.220001,140.978104,6810200,402.0,402.600006,378.579987,383.880005,383.880005,9554400
2020-12-24,3193.899902,3202.0,3169.0,3172.689941,3172.689941,1451900,131.320007,133.460007,131.100006,131.970001,131.161407,54930100,268.880005,270.399994,266.200012,267.399994,267.399994,6702000,1735.0,1746.0,1729.109985,1738.849976,1738.849976,346800,221.419998,223.610001,221.199997,222.75,220.898376,10550600,515.119995,519.349976,512.210022,513.969971,513.969971,1144000,642.98999,666.090027,641.0,661.77002,661.77002,22865600,53.599998,53.625,52.290001,52.880001,52.880001,6316800,143.539993,144.389999,143.179993,143.5,141.253708,3018200,383.880005,384.880005,375.0,375.170013,375.170013,3850700
2020-12-28,3194.0,3304.0,3172.689941,3283.959961,3283.959961,5686800,133.990005,137.339996,133.509995,136.690002,135.852509,124486200,268.73999,277.299988,265.660004,277.0,277.0,23299700,1751.63501,1790.728027,1746.334961,1776.089966,1776.089966,1393000,224.449997,226.029999,223.020004,224.960007,223.089996,17933500,516.429993,523.659973,507.130005,519.119995,519.119995,2891900,674.51001,681.400024,660.799988,663.690002,663.690002,32278600,53.02,53.130001,51.560001,51.970001,51.970001,12059000,144.039993,145.300003,143.330002,145.220001,142.946777,6448300,370.399994,373.279999,349.019989,351.390015,351.390015,9454800
2020-12-29,3309.939941,3350.649902,3281.219971,3322.0,3322.0,4872900,138.050003,138.789993,134.339996,134.869995,134.043655,121047300,276.950012,280.51001,276.279999,276.779999,276.779999,16383000,1787.790039,1792.439941,1756.089966,1758.719971,1758.719971,1299400,226.309998,227.179993,223.580002,224.149994,222.286728,17403200,519.900024,536.549988,515.47998,530.869995,530.869995,4022400,661.0,669.900024,655.0,665.98999,665.98999,22910800,52.330002,52.990002,51.470001,52.27,52.27,10140600,145.639999,145.850006,143.589996,144.300003,142.041199,5979400,350.660004,359.907013,350.130005,353.75,353.75,6080300
2020-12-30,3341.0,3342.100098,3282.469971,3285.850098,3285.850098,3209300,135.580002,135.990005,133.399994,133.720001,132.900696,96452100,277.950012,278.079987,271.709991,271.869995,271.869995,11803800,1762.01001,1765.094971,1725.599976,1739.52002,1739.52002,1306100,225.229996,225.630005,221.470001,221.679993,219.837234,20272300,530.130005,533.26001,523.690002,524.590027,524.590027,1876300,672.0,696.599976,668.359985,694.780029,694.780029,42846000,52.720001,53.849998,52.220001,53.150002,53.150002,9518600,144.880005,145.149994,143.940002,144.179993,141.923065,6250400,358.420013,358.700012,345.399994,353.399994,353.399994,5474500
2020-12-31,3275.0,3282.919922,3241.199951,3256.929932,3256.929932,2957200,134.080002,134.740005,131.720001,132.690002,131.877014,99116600,272.0,277.089996,269.809998,273.160004,273.160004,12900400,1735.420044,1758.930054,1735.420044,1751.880005,1751.880005,1011900,221.699997,223.0,219.679993,222.419998,220.571106,20942100,525.530029,545.5,523.150024,540.72998,540.72998,5392300,699.98999,718.719971,691.119995,705.669983,705.669983,49649900,53.279999,53.279999,51.0,51.0,51.0,13282800,144.199997,144.270004,142.850006,144.149994,141.893524,5938000,351.769989,351.829987,336.100006,337.320007,337.320007,6559700
2021-01-04,3270.0,3272.0,3144.02002,3186.629883,3186.629883,4411400,133.520004,133.610001,126.760002,129.410004,128.617126,143301900,274.779999,275.0,265.200012,268.940002,268.940002,15106100,1757.540039,1760.650024,1707.849976,1728.23999,1728.23999,1901900,222.529999,223.0,214.809998,217.690002,215.880432,37130100,539.0,540.799988,515.090027,522.859985,522.859985,4444400,719.460022,744.48999,717.190002,729.77002,729.77002,48638200,52.220001,52.32,49.634998,51.139999,51.139999,17291800,144.300003,146.889999,144.279999,146.529999,144.236267,10727400,340.399994,363.089996,339.200012,359.980011,359.980011,8598300
2021-01-05,3166.01001,3223.379883,3165.060059,3218.51001,3218.51001,2655500,128.889999,131.740005,128.429993,131.009995,130.207291,97664900,268.290009,272.399994,268.209991,270.970001,270.970001,9871600,1725.0,1747.670044,1718.015015,1740.920044,1740.920044,1145300,217.259995,218.520004,215.699997,217.899994,216.088669,23823000,521.549988,526.780029,515.890015,520.799988,520.799988,3133900,723.659973,740.840027,719.200012,735.109985,735.109985,32245200,51.0,54.189999,50.759998,54.009998,54.009998,21403200,146.600006,147.070007,144.490005,145.75,143.468491,8832700,360.390015,365.01001,349.0,360.829987,360.829987,4983500
2021-01-06,3146.47998,3197.51001,3131.159912,3138.379883,3138.379883,4394800,127.720001,131.050003,126.379997,126.599998,125.824326,155088000,262.0,267.75,260.01001,263.309998,263.309998,24354100,1702.630005,1748.0,1699.0,1735.290039,1735.290039,2602100,212.169998,216.490005,211.940002,212.25,210.485641,35930700,511.970001,513.099976,499.5,500.48999,500.48999,5346200,758.48999,774.0,749.099976,755.97998,755.97998,44700000,53.310001,54.07,52.0,52.48,52.48,17738100,145.089996,148.100006,145.009995,146.660004,144.364243,7306300,351.0,352.940002,341.920013,344.410004,344.410004,7124600
2021-01-07,3157.0,3208.540039,3155.0,3162.159912,3162.159912,3514500,128.360001,131.630005,127.860001,130.919998,130.117859,109578200,265.899994,271.609985,264.779999,268.73999,268.73999,15789800,1740.060059,1788.400024,1737.050049,1787.25,1787.25,2265000,214.039993,219.339996,213.710007,218.289993,216.475433,27694500,508.279999,516.440002,506.420013,508.890015,508.890015,3686400,777.630005,816.98999,775.200012,816.039978,816.039978,51498900,53.369999,56.25,53.200001,56.130001,56.130001,23737500,147.619995,147.759995,146.039993,146.649994,144.354416,6846000,346.0,354.480011,341.600006,342.5,342.5,5601200
2021-01-08,3180.0,3190.639893,3142.199951,3182.699951,3182.699951,3537700,132.429993,132.630005,130.229996,132.050003,131.240936,105158200,268.309998,268.950012,263.179993,267.570007,267.570007,18528300,1787.97998,1809.839966,1773.535034,1807.209961,1807.209961,2050600,218.679993,220.580002,217.029999,219.619995,217.794373,22956200,511.309998,513.23999,504.51001,510.399994,510.399994,2973900,856.0,884.48999,838.390015,880.02002,880.02002,75055500,54.395,54.790001,52.580002,53.279999,53.279999,37999400,146.880005,147.0,145.809998,146.630005,144.334717,8159400,345.200012,350.0,340.339996,349.609985,349.609985,5009200
2021-01-11,3148.01001,3156.379883,3110.0,3114.209961,3114.209961,3683400,129.190002,130.169998,128.5,128.979996,128.189743,100384500,260.480011,263.470001,255.899994,256.839996,256.839996,30412300,1786.069946,1794.314941,1760.52002,1766.719971,1766.719971,1209700,218.470001,218.910004,216.729996,217.490005,215.682098,23031300,507.839996,510.730011,497.950012,499.100006,499.100006,3806200,849.400024,854.429993,803.619995,811.190002,811.190002,59301600,53.110001,55.0,52.990002,54.59,54.59,23213800,146.0,147.990005,146.0,147.289993,144.984375,8754800,344.980011,349.959991,336.850006,337.709991,337.709991,3360400
2021-01-12,3120.0,3142.139893,3086.0,3120.830078,3120.830078,3514600,128.5,129.690002,126.860001,128.800003,128.010834,91951100,256.630005,259.720001,250.300003,251.089996,251.089996,26383500,1753.920044,1778.040039,1725.310059,1746.550049,1746.550049,1357000,216.5,217.100006,213.320007,214.929993,213.143356,23249300,500.0,501.089996,485.670013,494.25,494.25,5990400,831.0,868.0,827.340027,849.440002,849.440002,46270700,55.5,59.389999,55.0,58.540001,58.540001,52128200,149.0,149.929993,148.320007,148.970001,146.638092,7791100,333.200012,358.899994,331.100006,356.809998,356.809998,8934400
2021-01-13,3128.439941,3189.949951,3122.080078,3165.889893,3165.889893,3321200,128.759995,131.449997,128.490005,130.889999,130.088043,88636800,251.550003,253.949997,249.199997,251.639999,251.639999,19528900,1738.579956,1765.035034,1738.01001,1754.400024,1754.400024,1094100,214.020004,216.759995,213.929993,216.339996,214.541641,20087100,495.5,512.349976,493.01001,507.790009,507.790009,5032100,852.76001,860.469971,832.0,854.409973,854.409973,33312500,58.540001,59.880001,57.529999,59.400002,59.400002,24178500,148.75,149.070007,147.429993,147.449997,145.141876,5356500,360.0,384.230011,348.651001,364.630005,364.630005,14056500
2021-01-14,3167.52002,3178.0,3120.590088,3127.469971,3127.469971,3070900,130.800003,131.0,128.759995,128.910004,128.120178,90221800,253.399994,255.029999,244.610001,245.639999,245.639999,29739400,1753.619995,1775.01001,1733.400024,1740.180054,1740.180054,1179500,215.910004,217.460007,212.740005,213.020004,211.249252,29480800,507.350006,514.5,499.579987,500.859985,500.859985,4177400,843.390015,863.0,838.75,845.0,845.0,31266300,60.0,60.029999,56.700001,56.91,56.91,26561000,147.820007,148.0,146.039993,146.970001,144.669388,7672400,371.0,384.950012,370.5,383.23999,383.23999,9311000
2021-01-15,3123.02002,3142.550049,3095.169922,3104.25,3104.25,4244000,128.779999,130.220001,127.0,127.139999,126.361015,111598500,247.899994,253.860001,247.160004,251.360001,251.360001,24942900,1738.189941,1756.0,1721.550049,1736.189941,1736.189941,1342200,213.520004,214.509995,212.029999,212.649994,210.882309,31746500,500.0,506.320007,495.100006,497.980011,497.980011,5895800,852.0,859.900024,819.099976,826.159973,826.159973,38777600,57.490002,57.900002,55.0,55.52,55.52,23708800,145.139999,145.899994,143.669998,144.639999,142.37587,11973500,397.709991,404.440002,382.070007,384.529999,384.529999,12799500
2021-01-19,3107.0,3145.0,3096.0,3120.76001,3120.76001,3305100,127.779999,128.710007,126.940002,127.830002,127.046783,90757300,256.899994,262.200012,252.720001,261.100006,261.100006,28028500,1752.25,1809.275024,1741.459961,1790.859985,1790.859985,1734600,213.75,216.979996,212.630005,216.440002,214.640823,30480900,501.0,509.25,493.540009,501.769989,501.769989,12315800,837.799988,850.0,833.0,844.549988,844.549988,25367000,56.389999,56.841999,55.0,56.299999,56.299999,16953700,144.639999,145.070007,142.669998,143.389999,141.145447,8041200,391.01001,396.769989,385.51001,393.869995,393.869995,5709400
2021-01-20,3181.98999,3279.800049,3175.0,3263.379883,3263.379883,5309800,128.660004,132.490005,128.550003,132.029999,131.221054,104319500,268.929993,270.320007,263.600006,267.480011,267.480011,25199900,1831.459961,1903.709961,1825.530029,1886.900024,1886.900024,2490300,217.699997,225.789993,217.289993,224.339996,222.475128,37777300,565.419983,593.289978,556.859985,586.340027,586.340027,32637500,858.73999,859.5,837.280029,850.450012,850.450012,25665900,57.0,57.98,55.470001,56.380001,56.380001,16904300,143.589996,145.660004,142.889999,145.509995,143.232239,7925200,399.109985,399.529999,378.319,382.799988,382.799988,5713900
2021-01-21,3293.0,3348.550049,3289.570068,3306.98999,3306.98999,4936100,133.800003,139.669998,133.589996,136.869995,136.031372,120150900,269.26001,273.600006,267.48999,272.869995,272.869995,20838700,1898.0,1934.859985,1887.109985,1891.25,1891.25,2063900,224.699997,226.300003,222.419998,224.970001,223.099915,30709400,582.450012,588.75,570.400024,579.840027,579.840027,11802100,855.0,855.719971,841.419983,844.98999,844.98999,20521100,56.57,57.0,55.313999,55.790001,55.790001,13432000,145.360001,145.729996,144.210007,144.850006,142.582581,4775300,383.029999,387.209991,372.029999,382.809998,382.809998,5180800
2021-01-22,3304.310059,3321.909912,3283.159912,3292.22998,3292.22998,2821900,136.279999,139.850006,135.020004,139.070007,138.217926,114459400,272.01001,278.470001,272.0,274.5,274.5,21954000,1895.680054,1910.949951,1881.76001,1901.050049,1901.050049,1272100,227.080002,230.070007,225.800003,225.949997,224.071747,30172700,582.099976,583.98999,564.349976,565.169983,565.169983,7550800,834.309998,848.0,828.619995,846.640015,846.640015,20066500,55.25,55.470001,54.009998,54.310001,54.310001,19570500,145.600006,147.339996,145.119995,146.330002,144.039429,6406500,380.98999,385.290009,376.380005,383.399994,383.399994,2791600
2021-01-25,3328.5,3363.889893,3243.149902,3294.0,3294.0,3749800,143.070007,145.089996,136.539993,142.919998,142.044327,157611700,278.140015,280.100006,271.51001,278.01001,278.01001,19087000,1920.670044,1929.579956,1867.530029,1899.400024,1899.400024,1927300,229.119995,229.779999,224.220001,229.529999,227.621994,33152100,567.0,569.75,548.650024,556.780029,556.780029,7207300,855.0,900.400024,838.820007,880.799988,880.799988,41173400,54.5,54.52,49.650002,54.290001,54.290001,40890100,145.360001,146.25,144.270004,146.199997,143.911453,6343700,388.98999,398.799988,378.269989,391.829987,391.829987,5178100
2021-01-26,3296.360107,3338.0,3282.870117,3326.129883,3326.129883,2955200,143.600006,144.300003,141.369995,143.160004,142.282867,98390600,278.140015,285.390015,277.809998,282.049988,282.049988,19373600,1888.839966,1925.0,1884.244995,1917.23999,1917.23999,1313100,231.860001,234.179993,230.080002,232.330002,230.398727,49169600,554.72998,567.98999,554.059998,561.929993,561.929993,5023800,891.380005,895.900024,871.599976,883.090027,883.090027,23131600,54.619999,55.52,51.529999,51.919998,51.919998,25677000,145.630005,147.809998,145.470001,147.509995,145.200943,5010500,391.079987,395.820007,372.200012,374.390015,374.390015,5151300
2021-01-27,3341.48999,3346.52002,3207.080078,3232.580078,3232.580078,4660200,143.429993,144.300003,140.410004,142.059998,141.18959,140843800,282.529999,283.450012,268.119995,272.140015,272.140015,35346200,1882.530029,1890.0,1809.0,1830.790039,1830.790039,2748300,238.0,240.440002,230.139999,232.899994,230.963989,69870600,550.710022,556.419983,515.72998,523.280029,523.280029,8670300,870.349976,891.5,858.659973,864.159973,864.159973,27334000,49.970001,50.860001,47.150002,48.110001,48.110001,33283400,146.960007,147.860001,143.550003,143.839996,141.588379,9970100,367.5,384.253998,362.765991,370.73999,370.73999,4557500
2021-01-28,3235.040039,3301.679932,3228.689941,3237.620117,3237.620117,3149200,139.520004,141.990005,136.699997,137.089996,136.250046,142621100,277.179993,286.790009,264.700012,265.0,265.0,37758800,1843.939941,1898.829956,1842.640015,1863.109985,1863.109985,1773100,235.610001,242.639999,235.089996,238.929993,236.943863,49111200,535.880005,553.150024,530.73999,538.599976,538.599976,5969000,820.0,848.0,801.0,835.429993,835.429993,26378000,50.119999,52.52,49.880001,51.580002,51.580002,28114700,144.460007,146.259995,143.630005,143.75,141.499802,7433900,368.0,383.313995,363.859985,378.589996,378.589996,3374200
2021-01-29,3230.0,3236.98999,3184.550049,3206.199951,3206.199951,4293600,135.830002,136.740005,130.210007,131.960007,131.151489,177523800,265.299988,266.559998,254.850006,258.329987,258.329987,30389500,1846.170044,1857.280029,1810.199951,1835.73999,1835.73999,1612600,235.990005,238.020004,231.350006,231.960007,230.031799,42503100,538.0,541.0,530.179993,532.390015,532.390015,4325300,830.0,842.409973,780.099976,793.530029,793.530029,34990800,50.630001,51.490002,49.634998,50.93,50.93,18743200,143.179993,143.75,140.350006,140.490005,138.290833,10836400,379.0,385.910004,358.619995,372.070007,372.070007,3959000
2021-02-01,3242.360107,3350.26001,3235.030029,3342.879883,3342.879883,4160200,133.75,135.380005,130.929993,134.139999,133.318115,106239800,259.519989,264.170013,254.910004,262.01001,262.01001,22914300,1853.569946,1922.391968,1850.930054,1901.349976,1901.349976,1602200,235.059998,242.5,232.429993,239.649994,237.657867,33314200,536.789978,545.059998,531.72998,539.039978,539.039978,3547500,814.289978,842.0,795.559998,839.809998,839.809998,25391400,52.119999,52.900002,51.349998,52.759998,52.759998,15570900,140.910004,141.490005,139.190002,139.270004,137.089935,8648400,369.0,382.779999,368.130005,381.929993,381.929993,3443900
2021-02-02,3380.0,3427.73999,3361.129883,3380.0,3380.0,7098600,135.729996,136.309998,134.610001,134.990005,134.162918,83305400,264.0,268.850006,263.269989,267.079987,267.079987,17320800,1922.560059,1955.76001,1914.48999,1927.51001,1927.51001,2273700,241.300003,242.309998,238.690002,239.509995,237.519028,25916300,542.01001,555.47998,538.929993,548.159973,548.159973,3767600,844.679993,880.5,842.200012,872.789978,872.789978,24346200,55.110001,58.029999,54.889999,56.459999,56.459999,30286800,139.759995,142.149994,139.440002,140.770004,138.566467,9000800,384.5,394.890015,378.679993,391.839996,391.839996,3780100
2021-02-03,3425.01001,3434.0,3308.620117,3312.530029,3312.530029,7088800,135.759995,135.770004,133.610001,133.940002,133.119354,89880900,265.619995,269.200012,263.839996,266.649994,266.649994,14223400,2073.0,2116.5,2018.380005,2070.070068,2070.070068,4118200,239.570007,245.089996,239.259995,243.0,240.980042,27158100,550.169983,550.47998,538.23999,539.450012,539.450012,3172300,877.02002,878.080017,853.059998,854.690002,854.690002,18343500,57.869999,58.130001,56.740002,57.119999,57.119999,13519000,140.660004,142.050003,140.630005,141.199997,138.989716,4988900,395.790009,395.790009,379.0,380.470001,380.470001,3433100
2021-02-04,3330.0,3347.0,3277.75,3331.0,3331.0,3670700,136.300003,137.399994,134.589996,137.389999,136.548218,84183100,267.01001,268.160004,264.0,266.48999,266.48999,16060000,2068.889893,2078.550049,2042.589966,2062.370117,2062.370117,1852300,242.660004,243.240005,240.369995,242.009995,239.998245,25296100,539.809998,559.47998,537.51001,552.159973,552.159973,5164500,855.0,856.5,833.419983,849.98999,849.98999,15812700,56.450001,57.849998,56.110001,57.849998,57.849998,13841600,141.789993,143.179993,141.259995,142.529999,140.298889,5782100,383.5,390.0,376.869995,389.980011,389.980011,2528100
2021-02-05,3319.0,3377.0,3302.709961,3352.149902,3352.149902,3620800,137.350006,137.419998,135.860001,136.759995,136.125168,75693800,266.799988,269.170013,265.670013,268.100006,268.100006,12454400,2070.0,2102.51001,2059.330078,2098.0,2098.0,1535100,242.229996,243.279999,240.419998,242.199997,240.186691,18054800,552.26001,554.440002,545.47998,550.789978,550.789978,2376200,845.0,864.77002,838.969971,852.22998,852.22998,18566600,58.16,58.708,57.369999,58.580002,58.580002,15729200,143.460007,144.850006,142.529999,144.360001,142.100235,6817200,387.859985,420.0,387.859985,419.589996,419.589996,9759100
